"FID_site","Area_ha","BASIN_NAME","abate_yr1","abate_yr2","abate_yr3","abate_yr4","abate_yr5","abate_yr6","abate_yr7","abate_yr8","abate_yr9","abate_yr10","abate_yr11","abate_yr12","abate_yr13","abate_yr14","abate_yr15","abate_yr16","abate_yr17","abate_yr18","abate_yr19","abate_yr20","abate_yr21","abate_yr22","abate_yr23","abate_yr24","abate_yr25","abate_CO2eMg_25yrs","FGM_yr","rate_scale","maint_cost_scale","rest_low_cost_scale","rest_high_cost_scale","DCF_25_4_CPlow","NPV_25_4_CPlow_RClow","NPV_25_4_CPlow_RChigh","DCF_25_7_CPlow","NPV_25_7_CPlow_RClow","DCF_25_4_CPhigh","NPV_25_4_CPhigh_RClow","DCF_25_4_CPlow_upperCI","NPV_25_4_CPlow_RClow_upperCI","DCF_25_4_CPlow_lowerCI","NPV_25_4_CPlow_RClow_lowerCI"
275,5.54838193471,"Styx",40.4298006080697,29.5335888757988,29.6875548523987,31.2169599321177,35.7779011055411,43.1356207464431,51.728538491994,60.0989390025424,67.3907086262024,73.2686528955124,77.7155191259868,80.8704821235873,82.9305998897857,84.0988390854062,84.5602182334484,84.4732057851811,83.9687060417085,83.1524217520735,82.1084159408824,80.9028181385547,79.5872129391593,78.2015487074105,76.7765476679288,75.3356608526733,73.8966329792197,1670.84709439963,621.599490204065,-0.083333333,3814.51258150022,47082.0750986205,391079.763229334,50254.2278569478,3172.15275832728,-340825.535372386,28624.8208626515,-18457.254235969,158750.655145094,111668.580046473,70064.3194303113,22982.2443316908,36642.6050463521,-10439.4700522684
276,22.7721565144,"Styx",121.588635037053,11.2251384854926,11.2553586556182,11.5555475851512,12.4507610682687,13.89492129246,15.5815240204148,17.2244514582429,18.6556671294566,19.8093796556259,20.6822027102923,21.3014532787158,21.7058095576035,21.9351094848904,22.0256681696994,22.008589519937,21.9095672007679,21.7493483612011,21.5444327433288,21.3078001346582,21.0495754682623,20.7775997386556,20.4979030498594,20.215088329034,19.9326384780242,571.884170612713,1694.42607210531,-0.166666667,14232.597815807,175671.262027596,1459185.37821548,-77286.9367921137,-252958.198819709,-1536472.3150076,-68208.6655404225,-243879.927568018,-38988.7693275844,-214660.03135518,1410.67513161277,-174260.586895983,-97827.9621310983,-273499.224158694
277,57.9730916945,"Styx",317.986406622234,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,28.6311198142343,1005.13328216386,4313.58909918561,-0.3125,29892.3754049766,368958.034250275,3064691.18818396,-187808.267393792,-556766.301644067,-3252499.45557775,-159109.056950546,-528067.091200821,-119030.417954023,-487988.452204298,12205.6978674857,-356752.336382789,-235584.686923302,-604542.721173577
278,32.3479011258,"Styx",177.537929057995,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,16.0830905779947,563.532102929868,2406.93359783101,-0.229166667,18701.1303302662,230825.827370162,1917317.99683958,-114471.692572552,-345297.519942714,-2031789.68941214,-97685.1259701251,-328510.953340287,-75917.4412973661,-306743.268667528,-2867.64064302258,-233693.468013184,-141130.041149429,-371955.868519591
279,9.03589986537,"Styx",48.706612569696,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,3.60662848969604,135.265696322401,672.338149310382,-0.083333333,6212.18115970085,76676.213182718,636898.761025464,-37884.6827996486,-114560.895982367,-674783.443825113,-32475.4678784234,-109151.681061141,-28578.4735221212,-105254.686704839,-6709.76718441438,-83385.9803671324,-45331.292066581,-122007.505249299
280,13.9120718614,"Styx",179.179142728112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,109.741218944112,2812.9683973868,1957.92865438644,-0.166666667,8695.04490989698,107321.905141716,891452.323718266,56358.5369574173,-50963.3681842984,-835093.786760849,32230.0267405214,-75091.8784011943,242778.41479519,135456.509653474,104356.811427391,-2965.09371432511,44893.4090361021,-62428.4961056136
281,16.3450619806,"Styx",129.6990294482,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,48.1175659762004,1284.52061287701,1216.19870447737,-0.166666667,10215.6637337887,126090.72242392,1047352.51723022,-11358.5156302047,-137449.238054125,-1058711.03286042,-17159.883221635,-143250.605645555,74177.0623926975,-51913.6600312226,45033.8599190976,-81056.8625048225,-24828.7040192491,-150919.426443169
282,11.6652543469,"Styx",184.089378338768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,125.865782538768,3204.86815926921,1945.59098152722,-0.166666667,7290.78396389619,89989.2793068137,747481.625879277,83054.3327293771,-6934.94657743664,-664427.2931499,52417.9112799778,-37571.3680268359,295274.996538352,205285.717231538,123300.814472271,33311.5351654568,73440.840022388,-16548.4392844258
283,2.95683292666,"Shoalwater",16.4443993395205,1.68706808388405,1.68707470202624,1.68714044265612,1.68733649218514,1.68765275968683,1.6880221214946,1.68838191852232,1.68869535119907,1.68894801137639,1.6891391574572,1.68927477179342,1.68936332481404,1.68941354092852,1.68943337305553,1.68942963287366,1.68940794723174,1.68937285970387,1.68932798369259,1.6892761617391,1.68921961117861,1.68916004916944,1.68909879628938,1.68903686056805,1.68897500475231,56.9736482977987,220.010988969134,0,2217.624694995,27371.8778479546,227360.146839279,-12655.8513165565,-40027.7291645111,-240015.998155836,-10997.1992372306,-38369.0770851852,-8770.88563083805,-36142.7634787927,-2453.5432463048,-29825.4210942594,-15093.1359202552,-42465.0137682098
284,6.21139187307,"Shoalwater",34.4870889640962,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,3.48479919609624,118.122269670406,462.175389445112,-0.083333333,4270.33191428847,52708.1989084676,437812.265202646,-24780.1510117955,-77488.3499202631,-462592.416214441,-21428.6666374895,-74136.8655459571,-16722.0301354213,-69430.2290438889,-3350.12643169729,-56058.3253401649,-29899.0428028214,-82607.241711289
285,2.92596748496,"Shoalwater",15.128937028381,0.568161804101277,0.568520838314989,0.572087267485709,0.582722954435188,0.59988046640194,0.619918344473431,0.639437333227485,0.656441055940872,0.67014787056044,0.680517545444458,0.687874623184288,0.692678624553133,0.695402848763506,0.696478741654252,0.696275836787627,0.695099390713528,0.693195892326633,0.690761368714277,0.687950027737715,0.684882159831106,0.681650920833365,0.678327952090219,0.674967939208233,0.671612261204138,30.9139310963688,217.714766623045,0,2194.47561372,27086.151491109,224986.806332314,-13806.1358190534,-40892.2873101624,-238792.942151367,-11800.329971358,-38886.481462467,-11649.0741319794,-38735.2256230884,-3662.50630075905,-30748.6577918681,-16245.6995108665,-43331.8510019755
286,3.12871819628,"Shoalwater",15.8180376186244,2.35670205536845,2.37455780299233,2.55192602239513,3.08086765169824,3.93415737126133,4.93069552862322,5.90142790942387,6.74706927128048,7.4287464296877,7.94445855571686,8.3103460348332,8.54926208447639,8.68474516133516,8.73825224003066,8.72816122933657,8.66965336743947,8.57498721724882,8.45391173879469,8.3140961082921,8.16152269608878,8.00082439533474,7.83556412493832,7.66846154879821,7.50157455792176,179.260008721941,232.800932555307,0,2346.53864721,28963.04742723,240576.943699173,-7605.79616429302,-36568.8435915231,-248182.739863467,-7950.79044126073,-36913.8378684908,4117.86040843742,-24845.1870187926,5610.11997487631,-23352.9274523537,-11588.253330559,-40551.300757789
287,40.8721274689,"Shoalwater",804.686888996157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,600.685913740157,15221.1488187599,7699.12535121754,-0.229166667,23629.1986827398,291652.388904544,2422564.14907678,481324.165022603,189671.776118058,-1941239.98405418,320597.388421552,28944.999517008,1488647.70770431,1196995.31879977,622337.811008601,330685.422104057,447640.881451817,155988.492547272
288,3.39485360431,"Shoalwater",18.2986942159014,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,1.35431889590138,50.8023477175345,252.603060000698,0,2546.1402032325,31426.7056927788,261040.928966404,-15264.2627699133,-46690.9684626921,-276305.191736317,-13146.5020536305,-44573.2077464093,-11769.0388843793,-43195.7445771581,-3551.63178944887,-34978.3374822277,-18062.0052714732,-49488.710964252
289,2.01285962793,"Shoalwater",10.9494809525002,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,0.902894120500202,32.6189398445051,149.772330251117,0,1509.6447209475,18633.3652348138,154775.082638832,-8925.00966977876,-27558.3749045926,-163700.092308611,-7705.8053618408,-26339.1705966546,-6687.63265936382,-25320.9978941777,-1980.40640443936,-20613.7716392532,-10583.8352354709,-29217.2004702847
290,2.65688089809,"Shoalwater",14.5341939081103,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,1.27317445211032,45.0903807587581,197.692392316201,0,1992.6606735675,24595.1736885017,204295.89567868,-11678.4165379623,-36273.5902264639,-215974.312216642,-10098.8226825445,-34693.9963710461,-8590.73843097159,-33185.9121194732,-2511.86867888863,-27107.0423673903,-13867.9878290486,-38463.1615175503
291,2.06720123332,"Shoalwater",11.4249546949989,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,1.10714605499887,37.9964600149717,153.815645944134,0,1550.40092499,19136.4142138027,158953.578917588,-8940.15558457566,-28076.5697983783,-167893.734502164,-7753.66681790352,-26890.0810317062,-6345.26792922209,-25481.6821430247,-1808.07294091957,-20944.4871547222,-10643.7634904403,-29780.177704243
292,3.47165285968,"Shoalwater",17.1123181544512,2.6820360012575,2.70604662111644,2.94455362630301,3.65582131759719,4.80323981373318,6.14328445232062,7.44862806890505,8.58576182013402,9.5024129434481,10.1958909246319,10.687899736431,11.0091700952544,11.1913541585767,11.2633051153993,11.249735735563,11.1710602266814,11.0437626755725,10.8809525066209,10.6929424593772,10.4877770259178,10.271686056631,10.0494606077807,9.82475781080648,9.60034491128841,225.204202865799,258.317573162709,0,2603.73964476,32137.6487487249,266946.264307009,-7163.3444901831,-39300.993238908,-274109.608797192,-8015.46392415922,-40153.1126728841,7524.41205551878,-24613.2366932061,8070.43331389247,-24067.2154348324,-11912.3941344616,-44050.0428831864
293,6.69286585555,"Shoalwater",36.9582201158138,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,3.55276737181375,122.224637039344,498.000476061173,-0.083333333,4601.34527736384,56793.8574784629,471749.13784139,-26954.7372183314,-83748.5946967943,-498703.875059721,-23269.7070255867,-80063.5645040496,-18605.8981169811,-75399.755595444,-3863.55012310757,-60657.4076015705,-32470.4232888251,-89264.280767288
294,7.94323514462,"Shoalwater",44.0689201386516,4.48371663543722,4.48422250968073,4.48924755907681,4.50423309495148,4.528407792112,4.55664088529338,4.58414287060007,4.60810088082872,4.62741359313256,4.64202432168458,4.65239034250925,4.65915911402319,4.66299750827352,4.66451342648248,4.66422753633054,4.66256994007637,4.65988793716488,4.65645772705208,4.65249658648257,4.64817400301508,4.64362123193877,4.63893921491934,4.63420500322041,4.6294768993045,154.706186752242,591.038405325698,-0.083333333,5460.97416391206,67404.1545816092,559881.881995075,-31511.3867740606,-98915.5413556698,-591393.268769136,-27289.0164399889,-94693.1710215981,-20972.4306480705,-88376.5852296797,-4037.70797753949,-71441.8625591487,-38097.2896757537,-105501.444257363
295,3.36226570508,"Shoalwater",18.9888911155974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,2.2071290915974,71.959989313935,250.178856370251,0,2521.69927881,31125.0342696144,258535.143303876,-14030.8794076069,-45155.9136772212,-272566.022711482,-12249.3446209999,-43374.3788906143,-9139.11288760854,-40264.1471572229,-2430.65325131544,-33555.6875209298,-16801.7722837928,-47926.8065534072
296,5.26419364116,"Shoalwater",28.7556916256573,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,2.48106649765728,88.301287569432,391.696393780307,-0.083333333,3619.13312961355,44670.5297622468,371048.645714009,-21594.2469940821,-66264.7767563289,-392642.892708091,-18581.5116002953,-63252.0413625421,-15545.092436113,-60215.6221983598,-3432.17359435873,-48102.7033566056,-25932.5382585818,-70603.0680208286
